"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","continent","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","modified","individualCount","preparations","otherCatalogNumbers","fieldNotes","references","institutionID","county","collectionID","rights","identificationQualifier","nomenclaturalCode","verbatimEventDate","endDayOfYear","startDayOfYear","verbatimElevation","habitat","coordinateUncertaintyInMeters","georeferenceSources","higherGeography","georeferenceProtocol","eventRemarks","higherClassification","nomenclaturalStatus","taxonID","bibliographicCitation","organismQuantity","organismQuantityType","locationRemarks","verbatimTaxonRank","vernacularName","georeferencedDate","acceptedNameUsage","georeferencedBy","georeferenceRemarks","verbatimLocality","previousIdentifications","identificationID","fieldNumber","organismID","datasetID","accessRights","eventID","dynamicProperties","higherGeographyID","locationID","identificationRemarks","infraspecificEpithet","coordinatePrecision","typeStatus","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"11","Emmotum nitens",1889178507,-10.348,-56.813489,"gass84","22331d58-4a7e-40da-b7db-652a4d4d85ed","e7132376-4a7e-458a-be08-946850a2beac","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-24T12:33:54.057+0000","2018-12-24T12:34:18.027+0000",127,"none","PRESERVED_SPECIMEN",7314425,6,7707728,220,7223732,2513,7314422,7314425,7314425,"Emmotum nitens Miers","Emmotum nitens Miers","Plantae","Tracheophyta","Icacinales","Icacinaceae","Emmotum","Emmotum nitens","Emmotum","nitens","SPECIES","ACCEPTED","none",389,0,"","Mato Grosso",2017,5,27,"2017-05-27T00:00:00","2018-12-24T12:34:18.040+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HERBAM - Herbário da Amazônia Meridional","BRA:UNEMAT:HERBAM:0000019514","225","HERBAM - Herbário da Amazônia Meridional","Alta Floresta","Fazenda Serra Azul, Vegetação sobre afloramento rochoso. Cerrado Rupestre em região de transição entre Cerrado e Amazônia.","pt","HERBAM",1889178507,"BRA:UNEMAT:HERBAM:0000019514","Collection","ZORTÉA, M.; Zortea, M. .A. & Rocha Filho, J. .A.","19514","UNEMAT","Universidade do Estado de Mato Grosso (UNEMAT)","","","2018-12-14T22:06:27.000+0000",NA,"","","","","","","","","","","",NA,NA,"","",NA,"","","","","","",NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,"",NA,"","",NA,"","","","",NA,"","","",NA,"","","Alta Floresta","Mato Grosso","brazil",3908,"Alta Floresta",5100250,-56.365843,-10.055171,"MATO GROSSO","MT","Mato Grosso",-55.91290105,-12.94917881,"Mato Grosso","mt",-10.348,-56.813489,"original coordinates","original coordinates OK"
"12","Emmotum nitens",1889178487,-10.351833,-56.813806,"gass84","22331d58-4a7e-40da-b7db-652a4d4d85ed","e7132376-4a7e-458a-be08-946850a2beac","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-24T12:33:54.066+0000","2018-12-24T12:34:18.018+0000",127,"none","PRESERVED_SPECIMEN",7314425,6,7707728,220,7223732,2513,7314422,7314425,7314425,"Emmotum nitens Miers","Emmotum nitens Miers","Plantae","Tracheophyta","Icacinales","Icacinaceae","Emmotum","Emmotum nitens","Emmotum","nitens","SPECIES","ACCEPTED","2017-06-01T00:00:00",428,0,"","Mato Grosso",2017,5,28,"2017-05-28T00:00:00","2018-12-24T12:34:18.038+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HERBAM - Herbário da Amazônia Meridional","BRA:UNEMAT:HERBAM:0000019531","244","HERBAM - Herbário da Amazônia Meridional","Alta Floresta","Fazenda Serra Azul, Cerrado (lato sensu), fisionomia florestal (Cerradão). Região de transição entre Cerrado e Amazônia.","pt","HERBAM",1889178487,"BRA:UNEMAT:HERBAM:0000019531","Collection","ZORTÉA, M.; Zortea, M. .A. & Rocha Filho, J. .A.","19531","UNEMAT","Universidade do Estado de Mato Grosso (UNEMAT)","","ZORTÉA, M","2018-12-14T22:06:27.000+0000",NA,"","","","","","","","","","","",NA,NA,"","",NA,"","","","","","",NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,"",NA,"","",NA,"","","","",NA,"","","",NA,"","","Alta Floresta","Mato Grosso","brazil",3908,"Alta Floresta",5100250,-56.365843,-10.055171,"MATO GROSSO","MT","Mato Grosso",-55.91290105,-12.94917881,"Mato Grosso","mt",-10.351833,-56.813806,"original coordinates","original coordinates OK"
"13","Emmotum nitens",1944854404,-10.26,-49.86,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-23T18:21:10.606+0000","2018-11-23T18:21:44.746+0000",127,"none","PRESERVED_SPECIMEN",7314425,6,7707728,220,7223732,2513,7314422,7314425,7314425,"Emmotum nitens Miers","Emmotum nitens Miers","Plantae","Tracheophyta","Icacinales","Icacinaceae","Emmotum","Emmotum nitens","Emmotum","nitens","SPECIES","ACCEPTED","none",NA,NA,"","Tocantins",2017,6,15,"2017-06-15T00:00:00","2018-11-23T18:23:03.494+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000105000","3339","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","PIUM","Conglomerado: TO-322. Subunidade 1, subparcela 10, indivíduo 14 RN.","pt","CEN",1944854404,"BRA:Cenargen:CEN:0000105000","Collection","Luiz Aquino Silva Santos","105000","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Projeto Inventário Florestal Nacional (IFN). Arbusto com 4,5 m de altura. Base reta. Fruto imaturo, 2 cm de dimensão, forma arredondada , consitência externa carnosa , possui polpa.","D. Santiago","",5,"Exsicatas","","","","","","","","","","",NA,NA,"","",NA,"","","","","","",NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,"",NA,"","",NA,"","","","",NA,"","","",NA,"","","PIUM","Tocantins","brazil",3881,"Pium",1717503,-49.872519,-10.210012,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-10.26,-49.86,"original coordinates","original coordinates OK"
"14","Emmotum nitens",1913582736,-12.24,-47.16,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-23T18:21:10.185+0000","2018-11-23T18:21:43.372+0000",127,"none","PRESERVED_SPECIMEN",7314425,6,7707728,220,7223732,2513,7314422,7314425,7314425,"Emmotum nitens Miers","Emmotum nitens Miers","Plantae","Tracheophyta","Icacinales","Icacinaceae","Emmotum","Emmotum nitens","Emmotum","nitens","SPECIES","ACCEPTED","none",NA,NA,"","Tocantins",2017,6,26,"2017-06-26T00:00:00","2018-12-10T13:35:48.245+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000102646","304","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","CONCEICAO DO TOCANTINS","Conglomerado: TO-606. Subunidade 3, subparcela 1, indivíduo 1.","pt","CEN",1913582736,"BRA:Cenargen:CEN:0000102646","Collection","Natália Rodrigues Bijos","102646","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Projeto Inventário Florestal Nacional (IFN). Árvore com 8 m de altura e 18,1 cm de DAP, base do tipo reta. Fuste de casca externa grossa, do tipo estriada e de cor cinza.","G. Pereira-Silva","2018-10-26T13:53:37.000+0000",2,"Exsicatas","","","","","","","","","","",NA,NA,"","",NA,"","","","","","",NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,"",NA,"","",NA,"","","","",NA,"","","",NA,"","","CONCEICAO DO TOCANTINS","Tocantins","brazil",3571,"Conceição do Tocantins",1705607,-47.303845,-12.171551,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-12.24,-47.16,"original coordinates","original coordinates OK"
"15","Emmotum nitens",1913582732,-12.24,-48.24,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-23T18:21:10.193+0000","2018-11-23T18:21:43.377+0000",127,"none","PRESERVED_SPECIMEN",7314425,6,7707728,220,7223732,2513,7314422,7314425,7314425,"Emmotum nitens Miers","Emmotum nitens Miers","Plantae","Tracheophyta","Icacinales","Icacinaceae","Emmotum","Emmotum nitens","Emmotum","nitens","SPECIES","ACCEPTED","none",NA,NA,"","Tocantins",2017,6,30,"2017-06-30T00:00:00","2018-12-10T13:35:48.126+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000102634","6","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","PARANA","Conglomerado: TO-600. Subunidade 3, subparcela 7, indivíduo 2.","pt","CEN",1913582732,"BRA:Cenargen:CEN:0000102634","Collection","Eric R. José","102634","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Inventário Florestal Nacional (IFN). Árvore com 14,4 m de atura 44,5 cm de DAP, base digitada. Fuste de casca externa grossa, do tipo reticulada, de cor cinza claro.","G. Pereira-Silva","2018-10-26T13:53:37.000+0000",1,"Unicata","","","","","","","","","","",NA,NA,"","",NA,"","","","","","",NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,"",NA,"","",NA,"","","","",NA,"","","",NA,"","","PARANA","Tocantins","brazil",3504,"Paranã",1716208,-47.81372,-12.696852,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-12.24,-48.24,"original coordinates","original coordinates OK"
"16","Emmotum nitens",1802516600,-12.866667,-43.15,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:55.596+0000","2018-12-03T16:15:48.787+0000",122,"none","PRESERVED_SPECIMEN",7314425,6,7707728,220,7223732,2513,7314422,7314425,7314425,"Emmotum nitens Miers","Emmotum nitens Miers","Plantae","Tracheophyta","Icacinales","Icacinaceae","Emmotum","Emmotum nitens","Emmotum","nitens","SPECIES","ACCEPTED","2017-09-01T00:00:00",NA,NA,"SOUTH_AMERICA","Bahia",2017,8,11,"2017-08-11T00:00:00","2018-12-08T03:53:08.994+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000128625","25866","ALCB - Herbário Alexandre Leal Costa","Brotas de Macaúbas","Estrada para pé do Morro.","pt","ALCB",1802516600,"BRA:UFBA:ALCB:0000128625","Collection","Guedes, ML; Alunos de Botânica BIO C05","128625","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","Folhas discolores, face abaxial ferrugíneas. Inflorescência axilar , flores ferrugíneas.","Guedes, ML","2018-08-28T19:08:53.000+0000",NA,"","","","","","","","","","","",NA,NA,"","",NA,"","","","","","",NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,"",NA,"","",NA,"","","","",NA,"","","",NA,"","","Brotas de Macaúbas","Bahia","brazil",3583,"Brotas de Macaúbas",2904506,-42.456965,-12.087331,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.866667,-43.15,"original coordinates","original coordinates outside municipality original in brotas de macaubas falls in paratinga"
"17","Emmotum nitens",1819185316,-11.816667,-42.6,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:19.749+0000","2018-09-24T19:59:00.440+0000",207,"none","PRESERVED_SPECIMEN",7314425,6,7707728,220,7223732,2513,7314422,7314425,7314425,"Emmotum nitens Miers","Emmotum nitens Miers","Plantae","Tracheophyta","Icacinales","Icacinaceae","Emmotum","Emmotum nitens","Emmotum","nitens","SPECIES","ACCEPTED","none",NA,NA,"","Bahia",2017,8,11,"2017-08-11T00:00:00","2018-12-10T05:45:52.503+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1380532","25857","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Ipupiara","Caminho de Ipupiara para Macaúbas de Brotas","","RB",1819185316,"urn:catalog:JBRJ:RB:1380532","PhysicalObject","M.L. Guedes","RB01380532","JBRJ","","","M.L.Guedes","2018-02-09T14:37:42.371+0000",NA,"","RB 758524","Caatinga","","","","","","","","",NA,NA,"","",NA,"","","","","","",NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,"",NA,"","",NA,"","","","",NA,"","","",NA,"","","Ipupiara","Bahia","brazil",3620,"Ipupiara",2914109,-42.475482,-11.841967,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.816667,-42.6,"original coordinates","original coordinates OK"
"18","Emmotum nitens",1837383241,-18.149528,-53.678306,"gass84","ec20771d-5c61-409f-825c-3eea4118c437","658207e3-b01f-4007-b14d-64b13022cd5a","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-27T09:39:32.007+0000","2018-07-04T12:03:59.328+0000",126,"none","PRESERVED_SPECIMEN",7314425,6,7707728,220,7223732,2513,7314422,7314425,7314425,"Emmotum nitens Miers","Emmotum nitens Miers","Plantae","Tracheophyta","Icacinales","Icacinaceae","Emmotum","Emmotum nitens","Emmotum","nitens","SPECIES","ACCEPTED","none",612,0,"","Mato Grosso do Sul",2017,10,19,"2017-10-19T00:00:00","2018-12-08T03:39:42.874+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CGMS - Herbário da Fundação Universidade Federal de Mato Grosso do Sul","BRA:UFMS:CGMS:0000066681","72","CGMS - Herbário da Fundação Universidade Federal de Mato Grosso do Sul","Alcinópolis","Parque Municipal Templo dos Pilares.","pt","CGMS",1837383241,"BRA:UFMS:CGMS:0000066681","Collection","C.R. Stritar","66681","Fundação Universidade Federal de Mato Grosso do Sul (UFMS)","Fundação Universidade Federal de Mato Grosso do Sul (UFMS)","HABITAT:Cerrado stricto sensu. Solo arenoso. Após afloramento rochoso na trilha do Templo dos Pilares.; HABITO:Árvore. 4,00 m de altura.;FLOR:Flor, em botão, acastanhado.;FRUTO:Fruto verde.;","","2018-06-12T18:39:41.000+0000",NA,"","","","","","","","","","","",NA,NA,"","",NA,"","","","","","",NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,"",NA,"","",NA,"","","","",NA,"","","",NA,"","","Alcinópolis","Mato Grosso do Sul","brazil",2768,"Alcinópolis",5000252,-53.749429,-18.209129,"MATO GROSSO DO SUL","MS","Mato Grosso do Sul",-54.84600034,-20.32777902,"Mato Grosso do Sul","ms",-18.149528,-53.678306,"original coordinates","original coordinates OK"
"19","Emmotum nitens",1806847010,-18.126417,-53.697722,"gass84","ec20771d-5c61-409f-825c-3eea4118c437","658207e3-b01f-4007-b14d-64b13022cd5a","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-27T09:39:31.544+0000","2018-02-15T04:31:34.803+0000",126,"none","PRESERVED_SPECIMEN",7314425,6,7707728,220,7223732,2513,7314422,7314425,7314425,"Emmotum nitens Miers","Emmotum nitens Miers","Plantae","Tracheophyta","Icacinales","Icacinaceae","Emmotum","Emmotum nitens","Emmotum","nitens","SPECIES","ACCEPTED","2017-12-13T00:00:00",433,0,"","Mato Grosso do Sul",2017,10,17,"2017-10-17T00:00:00","2018-12-10T04:45:36.941+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CGMS - Herbário da Fundação Universidade Federal de Mato Grosso do Sul","BRA:UFMS:CGMS:0000065082","19","CGMS - Herbário da Fundação Universidade Federal de Mato Grosso do Sul","Alcinópolis","Monumento Natural Serra do Bom Jardim, Parque Municipal Templo dos Pilares. Trilha da roda d'agua, aproximadamente 7,00 Km da Sede.","pt","CGMS",1806847010,"BRA:UFMS:CGMS:0000065082","Collection","T.S.G. Botelho","65082","Fundação Universidade Federal de Mato Grosso do Sul (UFMS)","Fundação Universidade Federal de Mato Grosso do Sul (UFMS)","HABITAT:Área de transição de cerradão para floresta. Crescendo em beira de estrada.; HABITO:Árvore. 3,00 - 4,00 m de altura.; FRUTO:Fruto verde.;","G.A. Damasceno Junior","2017-12-29T18:56:08.000+0000",NA,"","","","","","","","","","","",NA,NA,"","",NA,"","","","","","",NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,"",NA,"","",NA,"","","","",NA,"","","",NA,"","","Alcinópolis","Mato Grosso do Sul","brazil",2768,"Alcinópolis",5000252,-53.749429,-18.209129,"MATO GROSSO DO SUL","MS","Mato Grosso do Sul",-54.84600034,-20.32777902,"Mato Grosso do Sul","ms",-18.126417,-53.697722,"original coordinates","original coordinates OK"
"20","Emmotum nitens",1853943952,-10.342861,-41.462333,"cdround,gass84","b18aa640-0367-4956-a6a4-5f07141127f1","6bfada01-036d-455a-b332-081dbe226a05","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-23T18:22:26.413+0000","2018-07-04T12:05:33.770+0000",125,"none","PRESERVED_SPECIMEN",7314425,6,7707728,220,7223732,2513,7314422,7314425,7314425,"Emmotum nitens Miers","Emmotum nitens Miers","Plantae","Tracheophyta","Icacinales","Icacinaceae","Emmotum","Emmotum nitens","Emmotum","nitens","SPECIES","ACCEPTED","2017-12-15T00:00:00",1056,0,"SOUTH_AMERICA","Bahia",2017,12,15,"2017-12-15T00:00:00","2018-07-07T02:09:25.863+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HVASF - Herbário Vale do São Francisco","BRA:UNIVASF:HVASF:0000023664","171","HVASF - Herbário Vale do São Francisco","Sento Sé","Povoado do Alegre, estrada para a cachoeira Zé do Leite","pt","HVASF",1853943952,"BRA:UNIVASF:HVASF:0000023664","Collection","E.D.S. Almeida","23664","UNIVASF","Universidade Federal do Vale do São Francisco (UNIVASF)","Árvore ca. 3m alt. Frutos secos, tipo drupa.","J.A. Siqueira Filho","",NA,"","","","","","","","","","","",NA,NA,"","",NA,"","","","","","",NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,"",NA,"","",NA,"","","","",NA,"","","",NA,"","","Sento Sé","Bahia","brazil",3892,"Sento Sé",2930204,-41.658076,-10.134058,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-10.342861,-41.462333,"original coordinates","original coordinates OK"
"21","Emmotum nitens",1423911789,-18.533611,-48.904722,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:35:01.132+0000","2018-09-24T19:57:54.516+0000",207,"none","PRESERVED_SPECIMEN",7314425,6,7707728,220,7223732,2513,7314422,7314425,7314425,"Emmotum nitens Miers","Emmotum nitens Miers","Plantae","Tracheophyta","Icacinales","Icacinaceae","Emmotum","Emmotum nitens","Emmotum","nitens","SPECIES","ACCEPTED","2016-01-01T00:00:00",780,NA,"","Minas Gerais",2016,2,12,"2016-02-12T00:00:00","2018-12-06T16:55:26.488+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1129337","709","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Tupaciguara","Estrada para o Distrito de Brilhante. Lado direito da estrada entre Tupaciguara e Itumbiara","","RB",1423911789,"urn:catalog:JBRJ:RB:1129337","PhysicalObject","R.L.G. Coelho; G.D. Colletta; T.B. Flores","RB01129337","JBRJ","","","ZAPPI","2017-10-15T11:21:52.382+0000",NA,"","RB 650664","","","","","","","","","",NA,NA,"","",NA,"","","","","","",NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,"",NA,"","",NA,"","","","",NA,"","","",NA,"","","Tupaciguara","Minas Gerais","brazil",2711,"Tupaciguara",3169604,-48.756004,-18.535222,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-18.533611,-48.904722,"original coordinates","original coordinates OK"
"22","Emmotum nitens",1423943579,-11.216667,-41.15,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:35:59.743+0000","2018-09-24T19:58:10.321+0000",207,"none","PRESERVED_SPECIMEN",7314425,6,7707728,220,7223732,2513,7314422,7314425,7314425,"Emmotum nitens Miers","Emmotum nitens Miers","Plantae","Tracheophyta","Icacinales","Icacinaceae","Emmotum","Emmotum nitens","Emmotum","nitens","SPECIES","ACCEPTED","none",NA,NA,"","Bahia",2016,3,24,"2016-03-24T00:00:00","2018-12-06T16:55:43.890+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1206829","24459","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Morro do Chapéu","Chapada Diamantina, Cachoeira do Ferro Doido","","RB",1423943579,"urn:catalog:JBRJ:RB:1206829","PhysicalObject","M.L. Guedes; et al","RB01206829","JBRJ","","","M.L. Guedes","2016-12-14T16:48:35.391+0000",NA,"","RB 670599","","","","","","","","","",NA,NA,"","",NA,"","","","","","",NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,"",NA,"","",NA,"","","","",NA,"","","",NA,"","","Morro do Chapéu","Bahia","brazil",3674,"Morro do Chapéu",2921708,-41.151587,-11.472221,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.216667,-41.15,"original coordinates","original coordinates OK"
"23","Emmotum nitens",1801095757,-18.523333,-43.913611,"gass84","eb63cc46-126f-43b2-9c3e-0f03a97e0638","60f97f47-cd0d-4ff5-b0c0-c98495bf430a","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-23T15:39:03.357+0000","2018-12-23T15:39:15.735+0000",140,"none","PRESERVED_SPECIMEN",7314425,6,7707728,220,7223732,2513,7314422,7314425,7314425,"Emmotum nitens Miers","Emmotum nitens Miers","Plantae","Tracheophyta","Icacinales","Icacinaceae","Emmotum","Emmotum nitens","Emmotum","nitens","SPECIES","ACCEPTED","2016-03-01T00:00:00",1210,0,"SOUTH_AMERICA","Minas Gerais",2016,3,4,"2016-03-04T00:00:00","2018-12-23T15:39:15.886+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HDJF - Herbário Dendrológico Jeanine Felfili","BRA:UFVJM:HDJF:0000003418","5434","HDJF - Herbário Dendrológico Jeanine Felfili","Gouveia","Estrada paralela aos moinhos de vento, entrando à direita sentido Gouveia/Curvelo. Sítio do Mulato, área de extração da empresa mineradora Tracomal.","pt","HDJF",1801095757,"BRA:UFVJM:HDJF:0000003418","Collection","Faria, JEQ; Chaves, DA; Otoni, TJO","3418","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","","Otoni, TJO","2018-11-23T14:54:00.000+0000",NA,"","","","","","","","","","","",NA,NA,"","",NA,"","","","","","",NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,"",NA,"","",NA,"","","","",NA,"","","",NA,"","","Gouveia","Minas Gerais","brazil",2712,"Gouveia",3127602,-43.834033,-18.523648,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-18.523333,-43.913611,"original coordinates","original coordinates OK"
"24","Emmotum nitens",1801095858,-18.530556,-43.895833,"gass84","eb63cc46-126f-43b2-9c3e-0f03a97e0638","60f97f47-cd0d-4ff5-b0c0-c98495bf430a","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-23T15:39:03.649+0000","2018-12-23T15:39:16.505+0000",140,"none","PRESERVED_SPECIMEN",7314425,6,7707728,220,7223732,2513,7314422,7314425,7314425,"Emmotum nitens Miers","Emmotum nitens Miers","Plantae","Tracheophyta","Icacinales","Icacinaceae","Emmotum","Emmotum nitens","Emmotum","nitens","SPECIES","ACCEPTED","2016-04-01T00:00:00",1176,0,"SOUTH_AMERICA","Minas Gerais",2016,4,6,"2016-04-06T00:00:00","2018-12-23T15:39:16.522+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HDJF - Herbário Dendrológico Jeanine Felfili","BRA:UFVJM:HDJF:0000003547","5595","HDJF - Herbário Dendrológico Jeanine Felfili","Gouveia","Sítio Capão do Mulato, entrando na estrada paralela aos moinhos de vento, área da mineradora Aliance","pt","HDJF",1801095858,"BRA:UFVJM:HDJF:0000003547","Collection","Faria, JEQ","3547","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","","Faria, JEQ","2018-11-23T14:54:00.000+0000",NA,"","","","","","","","","","","",NA,NA,"","",NA,"","","","","","",NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,"",NA,"","",NA,"","","","",NA,"","","",NA,"","","Gouveia","Minas Gerais","brazil",2712,"Gouveia",3127602,-43.834033,-18.523648,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-18.530556,-43.895833,"original coordinates","original coordinates OK"
