"","original_family","original_name","name_in_Flora","original_ID","final_family","scientificName","taxonID","vernacular_names","notes","tax_notes","notes_fam","nombre"
"579","Anacardiaceae","Spondias venulosa Mart. ex Engl.","Spondias venulosa (Engl.) Engl.",4406,"Anacardiaceae","Spondias venulosa (Engl.) Engl.",4406,"cajá-PORTUGUES-Nordeste/cajazeira-PORTUGUES-Sudeste","LFB","name ok","","Spondias venulosa"
"580","Asteraceae","Stifftia chrysantha Mikan","Stifftia chrysantha J.C.Mikan",5507,"Asteraceae","Stifftia chrysantha J.C.Mikan",5507,NA,"LFB","","","Stifftia chrysantha"
"581","Euphorbiaceae","Stillingia trapezoidea Ule","Stillingia trapezoidea Ule",25573,"Euphorbiaceae","Stillingia trapezoidea Ule",25573,NA,"LFB","name ok","","Stillingia trapezoidea"
"582","Euphorbiaceae","Stillingia uleana Pax & Hoffm.","Stillingia uleana Pax ex K.Hoffm.",17688,"Euphorbiaceae","Stillingia uleana Pax ex K.Hoffm.",17688,NA,"LFB","name ok","","Stillingia uleana"
"583","Fabaceae","Stryphnodendron polyphyllum Mart.","Stryphnodendron polyphyllum Mart.",83739,"Fabaceae","Stryphnodendron polyphyllum Mart.",83739,NA,"LFB","name ok","","Stryphnodendron polyphyllum"
"584","Fabaceae","Stryphnodendron rotundifolium Mart.","Stryphnodendron rotundifolium Mart.",83743,"Fabaceae","Stryphnodendron rotundifolium Mart.",83743,"Barbatimão-da-folha-miúda-PORTUGUES-Sudeste","LFB","name ok","","Stryphnodendron rotundifolium"
"585","Styracaceae","Styrax camporum Pohl","Styrax camporum Pohl",21251,"Styracaceae","Styrax camporum Pohl",21251,NA,"LFB","name ok","","Styrax camporum"
"586","Styracaceae","Styrax martii Seub.","Styrax martii Seub.",26128,"Styracaceae","Styrax martii Seub.",26128,NA,"LFB","name ok","","Styrax martii"
"587","Fabaceae","Swartzia apetala Raddi","Swartzia apetala Raddi",23180,"Fabaceae","Swartzia apetala Raddi",23180,NA,"LFB","name ok","","Swartzia apetala"
"588","Fabaceae","Swartzia laurifolia Benth.","Swartzia laurifolia Benth.",83782,"Fabaceae","Swartzia laurifolia Benth.",83782,NA,"LFB","name ok","","Swartzia laurifolia"
"589","Fabaceae","Swartzia recurva Poepp.","Swartzia recurva Poepp.",78812,"Fabaceae","Swartzia recurva Poepp.",78812,"Muira Jibóia-PORTUGUES-Norte-Brasil","LFB","name ok","","Swartzia recurva"
"590","Arecaceae","Syagrus coronata Becc.","Syagrus coronata (Mart.) Becc.",15736,"Arecaceae","Syagrus coronata (Mart.) Becc.",15736,NA,"LFB","name ok","","Syagrus coronata"
"591","Arecaceae","Syagrus vagans (Bondar) A.D.Hawkes","Syagrus vagans (Bondar) A.D.Hawkes",15747,"Arecaceae","Syagrus vagans (Bondar) A.D.Hawkes",15747,"ariri-PORTUGUES-BA/licurioba-PORTUGUES-BA","LFB","name ok","","Syagrus vagans"
"592","Symplocaceae","Symplocos estrellensis Casar.","Symplocos estrellensis Casar.",111277,"Symplocaceae","Symplocos estrellensis Casar.",111277,"canela-conserva-PORTUGUES-São Paulo/catatu-PORTUGUES-Paraná/congonha-PORTUGUES-Rio de Janeiro/congonha-de-folha-grande-PORTUGUES-Rio de Janeiro/mandioqueira-PORTUGUES-Paraná/orelha-de-onça-PORTUGUES-Rio de Janeiro","LFB","name ok","","Symplocos estrellensis"
"593","Symplocaceae","Symplocos glandulosomarginata Hoehne","Symplocos glandulosomarginata Hoehne",14903,"Symplocaceae","Symplocos glandulosomarginata Hoehne",14903,"bracunhá-PORTUGUES-Paraná/falsa-caneta-PORTUGUES-Paraná/maria-mole-PORTUGUES-Paraná","LFB","name ok","","Symplocos glandulosomarginata"
"594","Symplocaceae","Symplocos laxiflora Benth.","Symplocos laxiflora Benth.",14908,"Symplocaceae","Symplocos laxiflora Benth.",14908,"bofe-PORTUGUES-Paraná/vanvu-PORTUGUES-Paraná","LFB","name ok","","Symplocos laxiflora"
"595","Symplocaceae","Symplocos oblongifolia Casar.","Symplocos oblongifolia Casar.",115607,"Symplocaceae","Symplocos oblongifolia Casar.",115607,"cascudinho-do-cerrado-PORTUGUES-Distrito Federal/congoinha-PORTUGUES-Minas Gerais/congonha-PORTUGUES-Minas Gerais/congonha-amarela-PORTUGUES-Minas Gerais/congonha-da-mata-PORTUGUES-Minas Gerais/congonha-da-serra-PORTUGUES-Minas Gerais/congonha-de-caixeta-PORTUGUES-Minas Gerais/congonha-do-campo-PORTUGUES-Minas Gerais/congonha-falsa-PORTUGUES-Minas Gerais/congonha-miúda-PORTUGUES-Minas Gerais/congonhão-PORTUGUES-Minas Gerais/corticeira-PORTUGUES-Distrito Federal/quina-PORTUGUES-Minas Gerais","LFB","name ok","","Symplocos oblongifolia"
"596","Symplocaceae","Symplocos tetrandra (Mart.) Mart.","Symplocos tetrandra Mart.",14919,"Symplocaceae","Symplocos tetrandra Mart.",14919,"cana-preta-PORTUGUES-Santa Catarina/caúna-PORTUGUES-Rio Grande do Sul/caúna-preta-PORTUGUES-Rio Grande do Sul/maria-mole-PORTUGUES-Paraná/pau-de-cangalha-PORTUGUES-Paraná/pessegueiro-bravo-PORTUGUES-Rio Grande do Sul/sete-sangria-PORTUGUES-Paraná/yvyra beui-ESPANHOL-Argentina","LFB","name ok","","Symplocos tetrandra"
"597","Bignoniaceae","Tabebuia elliptica (DC.) Sandwith","Tabebuia elliptica (DC.) Sandwith",114277,"Bignoniaceae","Tabebuia elliptica (DC.) Sandwith",114277,"pau d'arco-PORTUGUES-NA/pau d'arco branco-PORTUGUES-NA","LFB","name ok","","Tabebuia elliptica"
"598","Apocynaceae","Tabernaemontana angulata Mart. ex Müll.Arg.","Tabernaemontana angulata Mart. ex Müll.Arg.",15608,"Apocynaceae","Tabernaemontana angulata Mart. ex Müll.Arg.",15608,NA,"LFB","name ok","","Tabernaemontana angulata"
"599","Apocynaceae","Tabernaemontana hystrix Steud.","Tabernaemontana hystrix Steud.",4863,"Apocynaceae","Tabernaemontana hystrix Steud.",4863,NA,"LFB","name ok","","Tabernaemontana hystrix"
"600","Apocynaceae","Tabernaemontana laeta Mart.","Tabernaemontana laeta Mart.",4864,"Apocynaceae","Tabernaemontana laeta Mart.",4864,NA,"LFB","name ok","","Tabernaemontana laeta"
"601","Apocynaceae","Tabernaemontana salzmannii A.DC.","Tabernaemontana salzmannii A.DC.",26482,"Apocynaceae","Tabernaemontana salzmannii A.DC.",26482,NA,"LFB","name ok","","Tabernaemontana salzmannii"
"602","Apocynaceae","Tabernaemontana solanifolia A.DC.","Tabernaemontana solanifolia A.DC.",4866,"Apocynaceae","Tabernaemontana solanifolia A.DC.",4866,NA,"LFB","name ok","","Tabernaemontana solanifolia"
"603","Fabaceae","Tachigali paratyensis (Vell.) H.C.Lima","Tachigali paratyensis (Vell.) H.C.Lima",100910,"Fabaceae","Tachigali paratyensis (Vell.) H.C.Lima",100910,NA,"LFB","name ok","","Tachigali paratyensis"
"604","Sapindaceae","Talisia macrophylla Radlk.","Talisia macrophylla (Mart.) Radlk.",20986,"Sapindaceae","Talisia macrophylla (Mart.) Radlk.",20986,"pitomba-PORTUGUES-Norte e Nordeste/pitomba-do-mato-PORTUGUES-Norte e Nordeste/pitombarana-PORTUGUES-Norte e Nordeste","LFB","name ok","","Talisia macrophylla"
"605","Combretaceae","Terminalia actinophylla Mart.","Terminalia actinophylla Mart.",16895,"Combretaceae","Terminalia actinophylla Mart.",16895,"tanimbuca-amarela-PORTUGUES-Goiás, Tocantins/Catinga de porca-PORTUGUES-Brasil/Chapada-PORTUGUES-Brasil/Chapada-lisa-PORTUGUES-Brasil/Camaçari-PORTUGUES-Brasil/Mussambé-PORTUGUES-Brasil","LFB","name ok","","Terminalia actinophylla"
"606","Pentaphylacaceae","Ternstroemia alnifolia Wawra","Ternstroemia alnifolia Wawra",25938,"Pentaphylacaceae","Ternstroemia alnifolia Wawra",25938,NA,"LFB","name ok","","Ternstroemia alnifolia"
"607","Olacaceae","Tetrastylidium grandifolium (Baill.) Sleumer","Tetrastylidium grandifolium (Baill.) Sleumer",19959,"Olacaceae","Tetrastylidium grandifolium (Baill.) Sleumer",19959,"tatu-PORTUGUES-sudeste","LFB","name ok","","Tetrastylidium grandifolium"
"608","Malvaceae","Theobroma grandiflorum Schum.","Theobroma grandiflorum (Willd. ex Spreng.) K.Schum.",23619,"Malvaceae","Theobroma grandiflorum (Willd. ex Spreng.) K.Schum.",23619,"cupuaçu-PORTUGUES-Norte","LFB","name ok","","Theobroma grandiflorum"
"609","Melastomataceae","Tibouchina clavata (Persoon) Wurdack","Tibouchina clavata (Pers.) Wurdack",9895,"Melastomataceae","Tibouchina clavata (Pers.) Wurdack",9895,NA,"LFB","name ok","","Tibouchina clavata"
"610","Melastomataceae","Tibouchina estrellensis (Raddi) Cogn.","Tibouchina estrellensis (Raddi) Cogn.",9908,"Melastomataceae","Tibouchina estrellensis (Raddi) Cogn.",9908,NA,"LFB","name ok","","Tibouchina estrellensis"
"611","Melastomataceae","Tibouchina reitzii Brade","Tibouchina reitzii Brade",9956,"Melastomataceae","Tibouchina reitzii Brade",9956,NA,"LFB","name ok","","Tibouchina reitzii"
"612","Melastomataceae","Tibouchina sellowiana Cogn.","Tibouchina sellowiana Cogn.",9965,"Melastomataceae","Tibouchina sellowiana Cogn.",9965,NA,"LFB","name ok","","Tibouchina sellowiana"
"613","Melastomataceae","Tococa subciliata Triana","Tococa subciliata (DC.) Triana",30869,"Melastomataceae","Tococa subciliata (DC.) Triana",30869,NA,"LFB","name ok","","Tococa subciliata"
"614","Rubiaceae","Tocoyena brasiliensis Mart.","Tocoyena brasiliensis Mart.",14336,"Rubiaceae","Tocoyena brasiliensis Mart.",14336,NA,"LFB","name ok","","Tocoyena brasiliensis"
"615","Clusiaceae","Tovomita brevistaminea Engl.","Tovomita brevistaminea Engl.",6886,"Clusiaceae","Tovomita brevistaminea Engl.",6886,"Mangue-da-mata-PORTUGUES-Bahia","LFB","name ok","","Tovomita brevistaminea"
"616","Clusiaceae","Tovomita mangle G.Mariz","Tovomita mangle G. Mariz",6888,"Clusiaceae","Tovomita mangle G. Mariz",6888,"Mangue-PORTUGUES-Nordeste","LFB","name ok","","Tovomita mangle"
"617","Melastomataceae","Trembleya laniflora Cogn.","Trembleya laniflora (D.Don) Cogn.",9982,"Melastomataceae","Trembleya laniflora (D.Don) Cogn.",9982,NA,"LFB","name ok","","Trembleya laniflora"
"618","Melastomataceae","Trembleya parviflora Cogn.","Trembleya parviflora (D.Don) Cogn.",9983,"Melastomataceae","Trembleya parviflora (D.Don) Cogn.",9983,NA,"LFB","name ok","","Trembleya parviflora"
"619","Annonaceae","Unonopsis bahiensis Maas & Orava","Unonopsis bahiensis Maas & Orava",110540,"Annonaceae","Unonopsis bahiensis Maas & Orava",110540,"Pindaíba-PORTUGUES-NA/Pindaíba preta-PORTUGUES-NA","LFB","name ok","","Unonopsis bahiensis"
"620","Humiriaceae","Vantanea compacta (Schnizl.) Cuatrec.","Vantanea compacta (Schnizl.) Cuatrec.",7987,"Humiriaceae","Vantanea compacta (Schnizl.) Cuatrec.",7987,NA,"LFB","name ok","","Vantanea compacta"
"621","Humiriaceae","Vantanea obovata Benth.","Vantanea obovata (Nees & Mart.) Benth.",7988,"Humiriaceae","Vantanea obovata (Nees & Mart.) Benth.",7988,NA,"LFB","name ok","","Vantanea obovata"
"622","Velloziaceae","Vellozia squamata Pohl","Vellozia squamata Pohl",21388,"Velloziaceae","Vellozia squamata Pohl",21388,NA,"LFB","name ok","","Vellozia squamata"
"623","Asteraceae","Vernonanthura discolor (Less.) H.Rob.","Vernonanthura discolor (Spreng.) H.Rob.",104490,"Asteraceae","Vernonanthura discolor (Spreng.) H.Rob.",104490,NA,"LFB","name ok","","Vernonanthura discolor"
"624","Asteraceae","Vernonanthura divaricata (Spreng.) H.Rob.","Vernonanthura divaricata (Spreng.) H.Rob.",27444,"Asteraceae","Vernonanthura divaricata (Spreng.) H.Rob.",27444,NA,"LFB","name ok","","Vernonanthura divaricata"
"625","Asteraceae","Vernonanthura petiolaris (A.DC.) H.Rob.","Vernonanthura petiolaris (DC.) H.Rob.",27457,"Asteraceae","Vernonanthura petiolaris (DC.) H.Rob.",27457,NA,"LFB","name ok","","Vernonanthura petiolaris"
"626","Myristicaceae","Virola gardneri Warb.","Virola gardneri (A.DC.) Warb.",10199,"Myristicaceae","Virola gardneri (A.DC.) Warb.",10199,"Bicuíba-açu-PORTUGUES-Sudeste/Bicuíba-da-folha-larga-PORTUGUES-Sudeste/Bicuibuçu-PORTUGUES-São Paulo/Bocuva-fêmea-PORTUGUES-Bahia","LFB","name ok","","Virola gardneri"
"627","Hypericaceae","Vismia brasiliensis Choisy","Vismia brasiliensis Choisy",8012,"Hypericaceae","Vismia brasiliensis Choisy",8012,"Ruão-PORTUGUES-Minas Gerais","LFB","name ok","","Vismia brasiliensis"
"628","Hypericaceae","Vismia pentagyna (Spreng.) Ewan","Vismia pentagyna (Spreng.) Ewan",8018,"Hypericaceae","Vismia pentagyna (Spreng.) Ewan",8018,NA,"LFB","name ok","","Vismia pentagyna"
"629","Lamiaceae","Vitex gardneriana Schauer","Vitex gardneriana Schauer",25606,"Lamiaceae","Vitex gardneriana Schauer",25606,NA,"LFB","name ok","","Vitex gardneriana"
"630","Lamiaceae","Vitex panshiniana Moldenke","Vitex panshiniana Moldenke",25608,"Lamiaceae","Vitex panshiniana Moldenke",25608,NA,"LFB","name ok","","Vitex panshiniana"
"631","Lamiaceae","Vitex polygama Cham.","Vitex polygama Cham.",8371,"Lamiaceae","Vitex polygama Cham.",8371,NA,"LFB","name ok","","Vitex polygama"
"632","Lamiaceae","Vitex schaueriana Moldenke","Vitex schaueriana Moldenke",25609,"Lamiaceae","Vitex schaueriana Moldenke",25609,NA,"LFB","name ok","","Vitex schaueriana"
"633","Lamiaceae","Vitex sellowiana Cham.","Vitex sellowiana Cham.",8374,"Lamiaceae","Vitex sellowiana Cham.",8374,NA,"LFB","name ok","","Vitex sellowiana"
"634","Vochysiaceae","Vochysia acuminata Bong.","Vochysia acuminata Bong.",15297,"Vochysiaceae","Vochysia acuminata Bong.",15297,"canela ruiva-PORTUGUES-Minas Gerais","LFB","name ok","","Vochysia acuminata"
"635","Vochysiaceae","Vochysia bifalcata Warm.","Vochysia bifalcata Warm.",15299,"Vochysiaceae","Vochysia bifalcata Warm.",15299,"canela-santa-PORTUGUES-Paraná/guaricica-PORTUGUES-Paraná/murici-vermelho-PORTUGUES-Rio de Janeiro/pau-amarelo-PORTUGUES-São Paulo/pau-de-vinho-PORTUGUES-São Paulo/pau-tucano-PORTUGUES-São Paulo/vinheiro-PORTUGUES-São Paulo","LFB","name ok","","Vochysia bifalcata"
"636","Vochysiaceae","Vochysia elliptica Mart.","Vochysia elliptica Mart.",15302,"Vochysiaceae","Vochysia elliptica Mart.",15302,"Pau-Doce-PORTUGUES-Minas Gerais","LFB","name ok","","Vochysia elliptica"
"637","Vochysiaceae","Vochysia emarginata Vahl ex Poir.","Vochysia emarginata (Vahl) Poir.",15303,"Vochysiaceae","Vochysia emarginata (Vahl) Poir.",15303,NA,"LFB","name ok","","Vochysia emarginata"
"638","Vochysiaceae","Vochysia gardneri Warm.","Vochysia gardneri Warm.",15304,"Vochysiaceae","Vochysia gardneri Warm.",15304,NA,"LFB","name ok","","Vochysia gardneri"
"639","Vochysiaceae","Vochysia magnifica Warm.","Vochysia magnifica Warm.",15308,"Vochysiaceae","Vochysia magnifica Warm.",15308,"Pau Novo-PORTUGUES-Rio de Janeiro","LFB","name ok","","Vochysia magnifica"
"640","Vochysiaceae","Vochysia pyramidalis Mart.","Vochysia pyramidalis Mart.",15312,"Vochysiaceae","Vochysia pyramidalis Mart.",15312,NA,"LFB","name ok","","Vochysia pyramidalis"
"641","Vochysiaceae","Vochysia thyrsoidea Pohl","Vochysia thyrsoidea Pohl",15321,"Vochysiaceae","Vochysia thyrsoidea Pohl",15321,"Gomeira-PORTUGUES-Goiás/Goma arábica-PORTUGUES-Minas Gerais, Goiás/Cachoeiro do campo-PORTUGUES-Minas Gerais/Araripe-PORTUGUES-Minas Gerais/Pau de vinho-PORTUGUES-Goiás/Cangirana-PORTUGUES-Minas Gerais/Caixeta/Caixeto-PORTUGUES-Minas Gerais, São Paulo/Vinheiro do Mato-PORTUGUES-Minas Gerais/Pau Doce-PORTUGUES-Minas Gerais, São Paulo/Congonha-PORTUGUES-Minas Gerais, São Paulo/Resineira-PORTUGUES-Minas Gerais/Pau de Tucano-PORTUGUES-São Paulo/Cinzeiro-PORTUGUES-São Paulo/Cambara-PORTUGUES-Mato Grosso","LFB","name ok","","Vochysia thyrsoidea"
"642","Malvaceae","Waltheria cinerescens A.St.-Hil.","Waltheria cinerescens A.St.-Hil.",605051,"Malvaceae","Waltheria cinerascens A.St.-Hil.",25772,NA,"LFB","VARIANTE_ORTOGRAFICA","","Waltheria cinerascens"
"643","Cunoniaceae","Weinmannia humilis Engl.","Weinmannia humilis Engl.",7127,"Cunoniaceae","Weinmannia humilis Engl.",7127,"gramimunha-miuda-PORTUGUES-sul","LFB","name ok","","Weinmannia humilis"
"644","Asteraceae","Wunderlichia mirabilis Riedel ex Baker","Wunderlichia mirabilis Riedel ex Baker",5544,"Asteraceae","Wunderlichia mirabilis Riedel ex Baker",5544,"papel higiênico do cerrado-PORTUGUES-Serra Dourada, GO","LFB","name ok","","Wunderlichia mirabilis"
"645","Annonaceae","Xylopia laevigata R.E.Fr.","Xylopia laevigata (Mart.) R.E.Fr.",110572,"Annonaceae","Xylopia laevigata (Mart.) R.E.Fr.",110572,"Mium-PORTUGUES-NA/Mium preto-PORTUGUES-NA/Pindaíba-PORTUGUES-NA/Pindaíba amarela-PORTUGUES-NA/Pindaíba branca-PORTUGUES-NA/Pindaíba cutia-PORTUGUES-NA/Pindaíba vermelha-PORTUGUES-NA","LFB","name ok","","Xylopia laevigata"
"646","Annonaceae","Xylopia ochrantha Mart.","Xylopia ochrantha Mart.",110580,"Annonaceae","Xylopia ochrantha Mart.",110580,"Coração-PORTUGUES-NA/Pindaíba-PORTUGUES-NA","LFB","name ok","","Xylopia ochrantha"
"647","Annonaceae","Xylopia polyantha R.E.Fr.","Xylopia polyantha R.E.Fr.",110581,"Annonaceae","Xylopia polyantha R.E.Fr.",110581,NA,"LFB","name ok","","Xylopia polyantha"
"648","Salicaceae","Xylosma prockia (Turcz.) Turcz.","Xylosma prockia (Turcz.) Turcz.",14396,"Salicaceae","Xylosma prockia (Turcz.) Turcz.",14396,NA,"LFB","name ok","","Xylosma prockia"
"649","Rutaceae","Zanthoxylum stelligerum Turcz.","Zanthoxylum stelligerum Turcz.",1182,"Rutaceae","Zanthoxylum stelligerum Turcz.",1182,"laranjeira-brava-PORTUGUES-Bahia/laranjinha-PORTUGUES-Piauí/limãozinho-PORTUGUES-Ceará","LFB","name ok","","Zanthoxylum stelligerum"
"650","Rutaceae","Zanthoxylum tingoassuiba A.St.-Hil.","Zanthoxylum tingoassuiba A.St.-Hil.",1186,"Rutaceae","Zanthoxylum tingoassuiba A.St.-Hil.",1186,"laranjeira-PORTUGUES-Bahia","LFB","name ok","","Zanthoxylum tingoassuiba"
"651","Fabaceae","Zollernia ilicifolia Vogel","Zollernia ilicifolia (Brongn.) Vogel",29915,"Fabaceae","Zollernia ilicifolia (Brongn.) Vogel",29915,"Laranjeira-do-mato-PORTUGUES-Brasil/Mocitaiba-PORTUGUES-Brasil/Mossetaiba-PORTUGUES-Brasil/Pau-de-jantar-PORTUGUES-Brasil/Pitomba-preta-PORTUGUES-Brasil/Pau-santo-PORTUGUES-Brasil","LFB","name ok","","Zollernia ilicifolia"
"652","Myrtaceae","Eugenia cuprea (O.Berg) Mattos","Eugenia cuprea (O.Berg) Nied.",10379,"Myrtaceae","Eugenia expansa Spring ex Mart.",10395,NA,"LFB","synonym","","Eugenia expansa"
"653","Myrtaceae","Eugenia cyclophylla O.Berg","Eugenia cyclophylla O.Berg",19837,"Myrtaceae","Eugenia astringens Cambess.",25824,NA,"LFB","synonym","","Eugenia astringens"
"654","Myrtaceae","Eugenia modesta DC.","Eugenia modesta DC.",10460,"Myrtaceae","Eugenia modesta DC.",10460,NA,"LFB","name ok","","Eugenia modesta"
"655","Myrtaceae","Eugenia oblongata O.Berg","Eugenia oblongata O.Berg",10479,"Myrtaceae","Eugenia oblongata O.Berg",10479,"orelha-de-mula-PORTUGUES-NA","LFB","name ok","","Eugenia oblongata"
"656","Lecythidaceae","Lecythis idatimon Aubl.","Lecythis idatimon Aubl.",17969,"Lecythidaceae","Lecythis idatimon Aubl.",17969,"jatereu-PORTUGUES-NA/caçador-PORTUGUES-NA","LFB","name ok","","Lecythis idatimon"
"657","Myrtaceae","Myrcia hartwegiana Kiaersk.","Myrcia hartwegiana (O.Berg) Kiaersk.",10700,"Myrtaceae","Myrcia hartwegiana (O.Berg) Kiaersk.",10700,NA,"LFB","name ok","","Myrcia hartwegiana"
"658","Lamiaceae","Vitex rufescens A.Juss.","Vitex rufescens A.Juss.",8373,"Lamiaceae","Vitex rufescens A.Juss.",8373,NA,"LFB","name ok","","Vitex rufescens"
"659","Malpighiaceae","Byrsonima ligustrifolia Mart.","Byrsonima ligustrifolia A.Juss.",8838,"Malpighiaceae","Byrsonima ligustrifolia A.Juss.",8838,NA,"LFB","name ok","","Byrsonima ligustrifolia"
"660","Malpighiaceae","Byrsonima pachyphylla A.Juss.","Byrsonima pachyphylla A.Juss.",19425,"Malpighiaceae","Byrsonima pachyphylla A.Juss.",19425,NA,"LFB","name ok","","Byrsonima pachyphylla"
"661","Calophyllaceae","Kielmeyera tomentosa Cambess.","Kielmeyera tomentosa Cambess.",101313,"Calophyllaceae","Kielmeyera tomentosa Cambess.",101313,NA,"LFB","name ok","","Kielmeyera tomentosa"
"662","Fabaceae","Bauhinia curvula Benth.","Bauhinia curvula Benth.",27767,"Fabaceae","Bauhinia curvula Benth.",27767,NA,"LFB","name ok","","Bauhinia curvula"
"663","Melastomataceae","Miconia leucocarpa DC.","Miconia leucocarpa DC.",30721,"Melastomataceae","Miconia leucocarpa DC.",30721,NA,"LFB","name ok","","Miconia leucocarpa"
"664","Fabaceae","Calliandra depauperata Benth.","Calliandra depauperata Benth.",18185,"Fabaceae","Calliandra depauperata Benth.",18185,NA,"LFB","name ok","","Calliandra depauperata"
"665","Fabaceae","Calliandra leptopoda Benth.","Calliandra leptopoda Benth.",18206,"Fabaceae","Calliandra leptopoda Benth.",18206,NA,"LFB","name ok","","Calliandra leptopoda"
"666","Euphorbiaceae","Croton sonderianus Müll.Arg.","Croton sonderianus Müll.Arg.",17540,"Euphorbiaceae","Croton jacobinensis Baill.",17519,NA,"LFB","synonym","","Croton jacobinensis"
"667","Myrtaceae","Myrcia ferruginosa Mazine","Myrcia ferruginosa Mazine",582884,"Myrtaceae","Myrcia ferruginosa Mazine",582884,NA,"LFB","name ok","","Myrcia ferruginosa"
"668","Melastomataceae","Miconia trianae Cogn.","Miconia trianae Cogn.",9775,"Melastomataceae","Miconia trianae Cogn.",9775,NA,"LFB","name ok","","Miconia trianae"
"669","Annonaceae","Annona sylvatica A. St.-Hil.","Annona sylvatica A.St.-Hil.",110263,"Annonaceae","Annona sylvatica A.St.-Hil.",110263,"Affenbeeren-PORTUGUES-NA/Alchexú-PORTUGUES-NA/Araticú-PORTUGUES-NA/Araticú do mata-PORTUGUES-NA/Araticum-PORTUGUES-NA/Araticum grande-PORTUGUES-NA/Bananinha-PORTUGUES-NA/Biribá-PORTUGUES-NA/Cortiça-PORTUGUES-NA/Cortiça de comer-PORTUGUES-NA/Embira vermelha-PORTUGUES-NA/Pinha-PORTUGUES-NA","LFB","name ok","","Annona sylvatica"
"670","Annonaceae","Annona dolabripetala Raddi","Annona dolabripetala Raddi",110241,"Annonaceae","Annona dolabripetala Raddi",110241,"Araticum-PORTUGUES-NA/Ata-PORTUGUES-NA/Araticú-PORTUGUES-NA/Biribá do mato-PORTUGUES-NA/Pinha do mato-PORTUGUES-NA","LFB","name ok","","Annona dolabripetala"
"671","Fabaceae","Chamaecrista eitenorum (H.S.Irwin & Barneby) H.S.Irwin & Barneby","Chamaecrista eitenorum (H.S.Irwin & Barneby) H.S.Irwin & Barneby",82895,"Fabaceae","Chamaecrista eitenorum (H.S.Irwin & Barneby) H.S.Irwin & Barneby",82895,NA,"LFB","name ok","","Chamaecrista eitenorum"
"672","Malvaceae","Callianthe rufinerva (A.St.-Hil.) Donnell","Callianthe rufinerva (A. St.Hil.) Donnel",134844,"Malvaceae","Callianthe rufinerva (A. St.Hil.) Donnel",134844,NA,"LFB","name ok","","Callianthe rufinerva"
"673","Fabaceae","Mimosa regnellii Benth.","Mimosa regnellii Benth.",31318,"Fabaceae","Mimosa regnellii Benth.",31318,NA,"LFB","name ok","","Mimosa regnellii"
