"","original_family","original_name","name_in_Flora","original_ID","final_family","scientificName","taxonID","vernacular_names","notes","tax_notes","notes_fam","nombre","establishmentMeans","occurrenceRemarks","location","lifeForm","vegetationType","habitat"
"62","Rutaceae","Balfourodendron molle (Miq.) Pirani","Balfourodendron molle (Miq.) Pirani",342,"Rutaceae","Balfourodendron molle (Miq.) Pirani",342,"folha-miúda-PORTUGUES-Bahia/mucambo-PORTUGUES-Bahia/pau-marfim-PORTUGUES-Pernambuco/pereiro-preto-PORTUGUES-Bahia","LFB","name ok","","Balfourodendron molle","NATIVA","Endemica/Caatinga","BR-MG-BR-SE-BR-PI-BR-PE-BR-CE-BR-BA","Árvore","Caatinga (stricto sensu)","Terrícola"
"63","Salicaceae","Banara parviflora Benth.","Banara parviflora (A.Gray) Benth.",14358,"Salicaceae","Banara parviflora (A.Gray) Benth.",14358,NA,"LFB","name ok","","Banara parviflora","NATIVA","Endemica/Mata Atlântica","BR-ES-BR-MG-BR-BA-BR-SP-BR-RJ-BR-SC-BR-RS-BR-PR","Árvore","Floresta Ciliar ou Galeria-Floresta Ombrófila (= Floresta Pluvial)-Floresta Ombrófila Mista-Restinga","Terrícola"
"64","Malpighiaceae","Barnebya harleyi W.R.Anderson & B.Gates","Barnebya harleyi W.R.Anderson & B.Gates",19415,"Malpighiaceae","Barnebya harleyi W.R.Anderson & B.Gates",19415,NA,"LFB","name ok","","Barnebya harleyi","NATIVA","Endemica/Caatinga","BR-SE-BR-PI-BR-PE-BR-PB-BR-CE-BR-AL-BR-BA","Árvore","Caatinga (stricto sensu)","Terrícola"
"65","Rubiaceae","Bathysa stipulata Presl","Bathysa stipulata (Vell.) C.Presl",13840,"Rubiaceae","Bathysa stipulata (Vell.) C.Presl",13840,"quina-da-serra-PORTUGUES-Rio de Janeiro/pau-de-colher-PORTUGUES-Rio de Janeiro/quina-da-serra-PORTUGUES-Rio de Janeiro/autuparana-PORTUGUES-Minas Gerais, São Paulo/folha-larga-PORTUGUES-Minas Gerais","LFB","name ok","","Bathysa stipulata","NATIVA","Endemica/Mata Atlântica","BR-SP-BR-RJ-BR-MG-BR-ES","Arbusto-Árvore","Floresta Ombrófila (= Floresta Pluvial)","Terrícola"
"66","Fabaceae","Bauhinia catingae Harms","Bauhinia catingae Harms",25634,"Fabaceae","Bauhinia catingae Harms",25634,NA,"LFB","name ok","","Bauhinia catingae","NATIVA","Endemica/Caatinga-Endemica/Cerrado","BR-MG-BR-PI-BR-PE-BR-CE-BR-BA-BR-GO","Arbusto-Árvore","Caatinga (stricto sensu)-Carrasco-Floresta Estacional Decidual",NA
"67","Fabaceae","Bauhinia pulchella Benth.","Bauhinia pulchella Benth.",82681,"Fabaceae","Bauhinia pulchella Benth.",82681,NA,"LFB","name ok","","Bauhinia pulchella","NATIVA","Não endemica/Amazônia-Não endemica/Caatinga-Não endemica/Cerrado","BR-MT-BR-MS-BR-GO-BR-MG-BR-RN-BR-PI-BR-PE-BR-MA-BR-CE-BR-BA-BR-TO-BR-RO-BR-PA","Arbusto-Árvore","Campo rupestre-Carrasco-Cerrado (lato sensu)-Floresta Estacional Decidual",NA
"68","Melastomataceae","Bellucia dichotoma Cogn.","Bellucia dichotoma Cogn.",23691,"Melastomataceae","Bellucia dichotoma Cogn.",23691,"araçarana-PORTUGUES-Norte/araçá-de-anta-PORTUGUES-NA","LFB","name ok","","Bellucia dichotoma","NATIVA","Não endemica/Amazônia","BR-RO-BR-PA-BR-AP-BR-AM","Árvore","Área Antrópica-Floresta de Terra Firme","Terrícola"
"69","Melastomataceae","Bellucia egensis (DC.) Penneys, Michelang., Judd & Almeda","Bellucia egensis (DC.) Penneys, Michelangeli, Judd, and Almeda",138862,"Melastomataceae","Bellucia egensis (DC.) Penneys, Michelangeli, Judd, and Almeda",138862,NA,"LFB","name ok","","Bellucia egensis","NATIVA","Endemica/Amazônia","BR-MA-BR-AP-BR-AM-BR-RR-BR-PA","Arbusto-Árvore","Floresta de Terra Firme-Floresta de Várzea","Terrícola"
"70","Euphorbiaceae","Bernardia tamanduana Müll.Arg.","Bernardia tamanduana (Baill.) Müll.Arg.",17468,"Euphorbiaceae","Bernardia tamanduana (Baill.) Müll.Arg.",17468,NA,"LFB","name ok","","Bernardia tamanduana","NATIVA","Endemica/Caatinga-Endemica/Mata Atlântica","BR-MG-BR-PB-BR-AL-BR-PE-BR-BA-BR-CE","Árvore-Subarbusto","Caatinga (stricto sensu)-Carrasco-Floresta Estacional Decidual-Floresta Estacional Semidecidual","Terrícola"
"71","Fabaceae","Blanchetiodendron blanchetii (Benth.) Barneby & J.W.Grimes","Blanchetiodendron blanchetii (Benth.) Barneby & J.W.Grimes",18142,"Fabaceae","Blanchetiodendron blanchetii (Benth.) Barneby & J.W.Grimes",18142,NA,"LFB","name ok","","Blanchetiodendron blanchetii","NATIVA","Endemica/Caatinga-Endemica/Cerrado-Endemica/Mata Atlântica","BR-MG-BR-BA","Arbusto-Árvore","Caatinga (stricto sensu)-Campo rupestre-Cerrado (lato sensu)-Floresta Estacional Decidual-Floresta Estacional Semidecidual","Terrícola"
"72","Bonnetiaceae","Bonnetia stricta (Nees) Nees & Mart.","Bonnetia stricta (Nees) Nees & Mart.",32920,"Bonnetiaceae","Bonnetia stricta (Nees) Nees & Mart.",32920,NA,"LFB","name ok","","Bonnetia stricta","NATIVA","Endemica/Caatinga-Endemica/Mata Atlântica","BR-SE-BR-AL-BR-RJ-BR-ES-BR-BA","Arbusto","Campo rupestre-Restinga","Rupícola-Terrícola"
"73","Nyctaginaceae","Bougainvillea glabra Choisy","Bougainvillea glabra Choisy",10906,"Nyctaginaceae","Bougainvillea glabra Choisy",10906,"juvú-PORTUGUES-SC/três-marias, primavera, buganvilia-PORTUGUES-Sudeste","LFB","name ok","","Bougainvillea glabra","NATIVA","Não endemica/Caatinga-Não endemica/Mata Atlântica","BR-RS-BR-SP-BR-RJ-BR-MG-BR-ES-BR-SC-BR-PR-BR-PE-BR-BA-BR-GO","Arbusto-Árvore-Liana/volúvel/trepadeira","Floresta Estacional Semidecidual-Floresta Ombrófila (= Floresta Pluvial)-Floresta Ombrófila Mista","Terrícola"
"74","Polygalaceae","Bredemeyera hebeclada (DC.) J.F.B.Pastore","Bredemeyera hebeclada (DC.) J.F.B.Pastore",121877,"Polygalaceae","Bredemeyera hebeclada (DC.) J.F.B.Pastore",121877,NA,"LFB","name ok","","Bredemeyera hebeclada","NATIVA","Endemica/Mata Atlântica","BR-BA-BR-ES-BR-MG-BR-SP-BR-RJ","Arbusto-Liana/volúvel/trepadeira","Campo rupestre-Floresta Ciliar ou Galeria-Floresta Estacional Semidecidual-Restinga","Terrícola"
"75","Solanaceae","Brunfelsia clandestina Plowman","Brunfelsia clandestina Plowman",14597,"Solanaceae","Brunfelsia clandestina Plowman",14597,NA,"LFB","name ok","","Brunfelsia clandestina","NATIVA","Endemica/Mata Atlântica","BR-ES-BR-BA","Arbusto","Floresta Ombrófila (= Floresta Pluvial)","Terrícola"
"76","Solanaceae","Brunfelsia pauciflora Benth.","Brunfelsia pauciflora (Cham. & Schltdl.) Benth.",14603,"Solanaceae","Brunfelsia pauciflora (Cham. & Schltdl.) Benth.",14603,NA,"LFB","name ok","","Brunfelsia pauciflora","NATIVA","Endemica/Mata Atlântica","BR-SP-BR-RJ-BR-MG-BR-SC-BR-PR","Arbusto","Floresta Ombrófila (= Floresta Pluvial)-Floresta Ombrófila Mista","Terrícola"
"77","Malpighiaceae","Byrsonima affinis W.R.Anderson","Byrsonima affinis W.R.Anderson",30435,"Malpighiaceae","Byrsonima affinis W.R.Anderson",30435,"Murici D'anta-PORTUGUES-Mato Grosso","LFB","name ok","","Byrsonima affinis","NATIVA","Endemica/Cerrado","BR-SP-BR-MG-BR-MT-BR-MS-BR-GO","Árvore","Cerrado (lato sensu)","Terrícola"
"78","Malpighiaceae","Byrsonima arctostaphyloides Nied.","Byrsonima arctostaphyloides Nied.",25703,"Malpighiaceae","Byrsonima vacciniifolia A.Juss.",30459,NA,"LFB","synonym","","Byrsonima vacciniifolia","NATIVA","Endemica/Caatinga-Endemica/Cerrado","BR-PI-BR-BA-BR-GO-BR-MG","Arbusto-Árvore","Caatinga (stricto sensu)-Campo rupestre-Cerrado (lato sensu)","Terrícola"
"79","Malpighiaceae","Byrsonima basiloba A.Juss.","Byrsonima basiloba A.Juss.",30436,"Malpighiaceae","Byrsonima basiloba A.Juss.",30436,"murici-PORTUGUES-Centro-Oeste","LFB","name ok","","Byrsonima basiloba","NATIVA","Endemica/Cerrado","BR-TO-BR-BA-BR-SP-BR-MG-BR-MS-BR-GO-BR-DF","Arbusto","Cerrado (lato sensu)","Terrícola"
"80","Malpighiaceae","Byrsonima clausseniana A.Juss.","Byrsonima clausseniana A.Juss.",30440,"Malpighiaceae","Byrsonima clausseniana A.Juss.",30440,NA,"LFB","name ok","","Byrsonima clausseniana","NATIVA","Endemica/Cerrado","BR-MS-BR-MT-BR-MG-BR-BA-BR-GO","Arbusto-Árvore","Cerrado (lato sensu)","Terrícola"
"81","Malpighiaceae","Byrsonima correifolia A.Juss.","Byrsonima correifolia A.Juss.",8832,"Malpighiaceae","Byrsonima correifolia A.Juss.",8832,NA,"LFB","name ok","","Byrsonima correifolia","NATIVA","Endemica/Caatinga-Endemica/Cerrado","BR-MG-BR-PI-BR-MA-BR-BA-BR-TO","Arbusto","Caatinga (stricto sensu)-Campo rupestre-Cerrado (lato sensu)-Floresta Estacional Decidual","Terrícola"
"82","Malpighiaceae","Byrsonima gardneriana A.Juss.","Byrsonima gardneriana A.Juss.",19422,"Malpighiaceae","Byrsonima gardneriana A.Juss.",19422,NA,"LFB","name ok","","Byrsonima gardneriana","NATIVA","Endemica/Amazônia-Endemica/Caatinga-Endemica/Cerrado-Endemica/Mata Atlântica","BR-AP-BR-MA-BR-ES-BR-MG-BR-SE-BR-PI-BR-PA-BR-RN-BR-PE-BR-PB-BR-CE-BR-BA-BR-AL","Arbusto-Árvore","Campinarana-Campo rupestre-Cerrado (lato sensu)-Restinga-Vegetação Sobre Afloramentos Rochosos","Terrícola"
"83","Malpighiaceae","Byrsonima guilleminiana A.Juss.","Byrsonima guilleminiana A.Juss.",30446,"Malpighiaceae","Byrsonima guilleminiana A.Juss.",30446,NA,"LFB","name ok","","Byrsonima guilleminiana","NATIVA","Endemica/Cerrado","BR-SP-BR-MG-BR-GO-BR-DF","Arbusto-Subarbusto","Campo rupestre-Cerrado (lato sensu)","Terrícola"
"84","Malpighiaceae","Byrsonima lancifolia A.Juss.","Byrsonima lancifolia A.Juss.",30448,"Malpighiaceae","Byrsonima lancifolia A.Juss.",30448,NA,"LFB","name ok","","Byrsonima lancifolia","NATIVA","Endemica/Cerrado","BR-RO-BR-MG-BR-MT-BR-TO-BR-BA-BR-GO","Arbusto-Árvore","Cerrado (lato sensu)-Floresta Ciliar ou Galeria","Terrícola"
"85","Malpighiaceae","Byrsonima laxiflora Griseb.","Byrsonima laxiflora Griseb.",8837,"Malpighiaceae","Byrsonima laxiflora Griseb.",8837,NA,"LFB","name ok","","Byrsonima laxiflora","NATIVA","Endemica/Cerrado-Endemica/Mata Atlântica-Endemica/Pantanal","BR-PI-BR-MT-BR-MA-BR-ES-BR-TO-BR-SP-BR-MG-BR-MS-BR-GO-BR-DF","Árvore","Cerrado (lato sensu)-Floresta Ciliar ou Galeria","Terrícola"
"86","Malpighiaceae","Byrsonima rotunda Griseb.","Byrsonima rotunda Griseb.",19427,"Malpighiaceae","Byrsonima rotunda Griseb.",19427,NA,"LFB","name ok","","Byrsonima rotunda","NATIVA","Endemica/Caatinga-Endemica/Cerrado","BR-CE-BR-PI-BR-DF-BR-TO-BR-BA-BR-MA-BR-GO","Arbusto-Árvore","Caatinga (stricto sensu)-Cerrado (lato sensu)","Terrícola"
"87","Malpighiaceae","Byrsonima stannardii W.R.Anderson","Byrsonima stannardii W.R.Anderson",19428,"Malpighiaceae","Byrsonima stannardii W.R.Anderson",19428,NA,"LFB","name ok","","Byrsonima stannardii","NATIVA","Endemica/Cerrado","BR-MG-BR-BA","Arbusto-Árvore","Campo rupestre-Cerrado (lato sensu)","Terrícola"
"88","Malpighiaceae","Byrsonima umbellata Mart. ex A.Juss.","Byrsonima umbellata Mart. ex A.Juss.",19431,"Malpighiaceae","Byrsonima umbellata Mart. ex A.Juss.",19431,NA,"LFB","name ok","","Byrsonima umbellata","NATIVA","Endemica/Amazônia-Endemica/Cerrado","BR-MA-BR-PR-BR-PI-BR-BA-BR-TO-BR-MG-BR-MS-BR-MT-BR-DF-BR-PA-BR-GO","Arbusto-Árvore","Campinarana-Floresta Ciliar ou Galeria","Terrícola"
"89","Malpighiaceae","Byrsonima vacciniifolia A.Juss.","Byrsonima vacciniifolia A.Juss.",30459,"Malpighiaceae","Byrsonima vacciniifolia A.Juss.",30459,NA,"LFB","name ok","","Byrsonima vacciniifolia","NATIVA","Endemica/Caatinga-Endemica/Cerrado","BR-PI-BR-BA-BR-GO-BR-MG","Arbusto-Árvore","Caatinga (stricto sensu)-Campo rupestre-Cerrado (lato sensu)","Terrícola"
"90","Fabaceae","Calliandra asplenioides (Nees) Renvoize","Calliandra asplenioides (Nees) Renvoize",18172,"Fabaceae","Calliandra asplenioides (Nees) Renvoize",18172,NA,"LFB","name ok","","Calliandra asplenioides","NATIVA","Endemica/Caatinga-Endemica/Cerrado","BR-MG-BR-BA","Arbusto","Campo rupestre","Terrícola"
"91","Fabaceae","Calliandra spinosa Ducke","Calliandra spinosa Ducke",78851,"Fabaceae","Calliandra spinosa Ducke",78851,NA,"LFB","name ok","","Calliandra spinosa","NATIVA","Endemica/Caatinga","BR-PI-BR-PE-BR-CE-BR-BA","Arbusto-Árvore","Caatinga (stricto sensu)","Terrícola"
"92","Vochysiaceae","Callisthene microphylla Warm.","Callisthene microphylla Warm.",15277,"Vochysiaceae","Callisthene microphylla Warm.",15277,"Vassourinha-PORTUGUES-Piauí","LFB","name ok","","Callisthene microphylla","NATIVA","Endemica/Amazônia-Endemica/Caatinga-Endemica/Cerrado-Endemica/Mata Atlântica","BR-GO-BR-MG-BR-PB-BR-PI-BR-CE-BR-BA-BR-TO-BR-PA","Arbusto-Árvore","Caatinga (stricto sensu)-Cerrado (lato sensu)","Terrícola"
"93","Vochysiaceae","Callisthene minor Mart.","Callisthene minor Mart.",15278,"Vochysiaceae","Callisthene minor Mart.",15278,"Pau de Pilão-PORTUGUES-NA","LFB","name ok","","Callisthene minor","NATIVA","Endemica/Caatinga-Endemica/Cerrado-Endemica/Mata Atlântica","BR-SP-BR-MG-BR-BA-BR-GO","Árvore","Carrasco-Cerrado (lato sensu)","Terrícola"
"94","Vochysiaceae","Callisthene mollissima Warm.","Callisthene mollissima Warm.",33312,"Vochysiaceae","Callisthene mollissima Warm.",33312,"Bico-de-papagaio-PORTUGUES-Goiás","LFB","name ok","","Callisthene mollissima","NATIVA","Endemica/Cerrado","BR-TO-BR-MT-BR-GO-BR-DF","Árvore","Campo rupestre-Cerrado (lato sensu)","Terrícola"
"95","Myrtaceae","Calycorectes acutatus (Miq.) Toledo","Calycorectes acutatus (Miq.) Toledo",31473,"Myrtaceae","Eugenia acutata Miq.",10339,NA,"LFB","synonym","","Eugenia acutata","NATIVA","Endemica/Mata Atlântica","BR-PR-BR-MG-BR-SP-BR-RJ","Árvore","Cerrado (lato sensu)-Floresta Estacional Semidecidual-Floresta Ombrófila Mista","Terrícola"
"96","Myrtaceae","Calyptranthes brasiliensis Spreng.","Calyptranthes brasiliensis Spreng.",10273,"Myrtaceae","Calyptranthes brasiliensis Spreng.",10273,NA,"LFB","name ok","","Calyptranthes brasiliensis","NATIVA","Não endemica/Caatinga-Não endemica/Cerrado-Não endemica/Mata Atlântica","BR-DF-BR-RN-BR-CE-BR-AL-BR-SP-BR-RJ-BR-MG-BR-ES-BR-SC-BR-PR-BR-SE-BR-PE-BR-PB-BR-BA-BR-GO","Árvore","Caatinga (stricto sensu)-Campo de Altitude-Campo rupestre-Cerrado (lato sensu)-Floresta Estacional Decidual-Floresta Estacional Semidecidual-Floresta Ombrófila (= Floresta Pluvial)-Restinga","Terrícola"
"97","Myrtaceae","Calyptranthes clusiifolia O.Berg","Calyptranthes clusiifolia O.Berg",10275,"Myrtaceae","Calyptranthes clusiifolia O.Berg",10275,NA,"LFB","name ok","","Calyptranthes clusiifolia","NATIVA","Não endemica/Cerrado-Não endemica/Mata Atlântica","BR-DF-BR-BA-BR-TO-BR-SP-BR-MG-BR-ES-BR-SE-BR-PE-BR-AL-BR-GO","Árvore","Floresta Estacional Semidecidual-Floresta Ombrófila (= Floresta Pluvial)","Terrícola"
"98","Myrtaceae","Calyptranthes grammica (Spreng.) D.Legrand","Calyptranthes grammica (Spreng.) D.Legrand",10284,"Myrtaceae","Calyptranthes grammica (Spreng.) D.Legrand",10284,NA,"LFB","name ok","","Calyptranthes grammica","NATIVA","Endemica/Mata Atlântica","BR-SP-BR-RJ-BR-MG","Arbusto-Árvore","Campo rupestre-Floresta Estacional Semidecidual-Floresta Ombrófila (= Floresta Pluvial)","Terrícola"
"99","Myrtaceae","Calyptranthes grandifolia O.Berg","Calyptranthes grandifolia O.Berg",10286,"Myrtaceae","Calyptranthes brasiliensis Spreng.",10273,NA,"LFB","synonym","","Calyptranthes brasiliensis","NATIVA","Não endemica/Caatinga-Não endemica/Cerrado-Não endemica/Mata Atlântica","BR-DF-BR-RN-BR-CE-BR-AL-BR-SP-BR-RJ-BR-MG-BR-ES-BR-SC-BR-PR-BR-SE-BR-PE-BR-PB-BR-BA-BR-GO","Árvore","Caatinga (stricto sensu)-Campo de Altitude-Campo rupestre-Cerrado (lato sensu)-Floresta Estacional Decidual-Floresta Estacional Semidecidual-Floresta Ombrófila (= Floresta Pluvial)-Restinga","Terrícola"
"100","Myrtaceae","Calyptranthes lanceolata O.Berg","Calyptranthes lanceolata O.Berg",10288,"Myrtaceae","Calyptranthes lanceolata O.Berg",10288,NA,"LFB","name ok","","Calyptranthes lanceolata","NATIVA","Endemica/Mata Atlântica","BR-SP-BR-RJ-BR-SC-BR-PR","Árvore","Floresta Ombrófila (= Floresta Pluvial)","Terrícola"
"101","Myrtaceae","Calyptranthes strigipes O.Berg","Calyptranthes strigipes O.Berg",10302,"Myrtaceae","Calyptranthes strigipes O.Berg",10302,NA,"LFB","name ok","","Calyptranthes strigipes","NATIVA","Endemica/Mata Atlântica","BR-SP-BR-RJ-BR-MG-BR-ES-BR-SC-BR-PR","Árvore","Floresta Ombrófila (= Floresta Pluvial)-Floresta Ombrófila Mista","Terrícola"
"102","Myrtaceae","Calyptranthes widgreniana O.Berg","Calyptranthes widgreniana O.Berg",10306,"Myrtaceae","Calyptranthes widgreniana O.Berg",10306,NA,"LFB","name ok","","Calyptranthes widgreniana","NATIVA","Endemica/Cerrado-Endemica/Mata Atlântica","BR-SP-BR-MG-BR-ES-BR-GO-BR-DF","Árvore","Cerrado (lato sensu)-Floresta Ombrófila (= Floresta Pluvial)","Terrícola"
"103","Myrtaceae","Campomanesia dichotoma (O.Berg) Mattos","Campomanesia dichotoma (O.Berg) Mattos",10312,"Myrtaceae","Campomanesia dichotoma (O.Berg) Mattos",10312,NA,"LFB","name ok","","Campomanesia dichotoma","NATIVA","Endemica/Mata Atlântica","BR-RJ-BR-ES-BR-RN-BR-PE-BR-PB-BR-CE","Árvore","Floresta Ombrófila (= Floresta Pluvial)","Terrícola"
"104","Myrtaceae","Campomanesia ilhoensis Mattos","Campomanesia ilhoensis Mattos",36877,"Myrtaceae","Campomanesia ilhoensis Mattos",36877,NA,"LFB","name ok","","Campomanesia ilhoensis","NATIVA","Endemica/Caatinga-Endemica/Mata Atlântica","BR-SE-BR-RN-BR-PE-BR-PB-BR-CE-BR-BA-BR-AL","Árvore","Caatinga (stricto sensu)-Floresta Ombrófila (= Floresta Pluvial)-Restinga","Terrícola"
"105","Myrtaceae","Campomanesia velutina (Cambessedes) Berg","Campomanesia velutina (Cambess.) O.Berg",10333,"Myrtaceae","Campomanesia velutina (Cambess.) O.Berg",10333,NA,"LFB","name ok","","Campomanesia velutina","NATIVA","Endemica/Caatinga-Endemica/Cerrado-Endemica/Mata Atlântica","BR-SP-BR-MG-BR-RN-BR-PI-BR-MA-BR-CE-BR-BA-BR-TO-BR-MS-BR-GO-BR-DF","Árvore","Caatinga (stricto sensu)-Floresta Estacional Semidecidual","Terrícola"
"106","Solanaceae","Capsicum caatingae Barboza & Agra","Capsicum caatingae Barboza & Agra",122293,"Solanaceae","Capsicum caatingae Barboza & Agra",122293,NA,"LFB","name ok","","Capsicum caatingae","NATIVA","Endemica/Caatinga","BR-MG-BR-PE-BR-BA","Arbusto-Árvore","Caatinga (stricto sensu)","Terrícola"
"107","Lecythidaceae","Cariniana rubra Miers","Cariniana rubra Gardner ex Miers",30223,"Lecythidaceae","Cariniana rubra Gardner ex Miers",30223,"cachimbeira-PORTUGUES-NA/cachimbo de macaco-PORTUGUES-NA/jequitibtá-PORTUGUES-NA","LFB","name ok","","Cariniana rubra","NATIVA","Endemica/Amazônia-Endemica/Cerrado","BR-RO-BR-TO-BR-PA-BR-MT-BR-GO","Árvore","Área Antrópica-Campo de Várzea-Cerrado (lato sensu)-Floresta Ciliar ou Galeria","Terrícola"
"108","Achariaceae","Carpotroche brasiliensis Endl.","Carpotroche brasiliensis (Raddi) A Gray",4248,"Achariaceae","Carpotroche brasiliensis (Raddi) A Gray",4248,NA,"LFB","name ok","","Carpotroche brasiliensis","NATIVA","Endemica/Amazônia-Endemica/Cerrado-Endemica/Mata Atlântica","BR-RJ-BR-MG-BR-ES-BR-BA-BR-AC","Arbusto-Árvore","Floresta Ombrófila (= Floresta Pluvial)","Terrícola"
"109","Salicaceae","Casearia commersoniana Cambess.","Casearia commersoniana Cambess.",14366,"Salicaceae","Casearia commersoniana Cambess.",14366,"carapanauba-í-PORTUGUES-Amapá/aderninho-de-capoeira, pau-de-espeto, quebra-facão-PORTUGUES-Bahia/cabatão, canela-de-viado, flor-da-noiva-PORTUGUES-Ceará/mourão-PORTUGUES-Goiás/pa-de-carne-PORTUGUES-Maranhão/assa-leitão, erva-de-tiú, pau-de-espeto-PORTUGUES-Minhas Gerais/Café-bravo, farinha-seca, pimentinha-PORTUGUES-Pernambuco/cafezinho-do-mato, sapucainha-PORTUGUES-Rio de Janeiro/Tomimrinanke (Uaiacá-Mucajaí)-PORTUGUES-Roraima","LFB","name ok","","Casearia commersoniana","NATIVA","Endemica/Amazônia-Endemica/Caatinga-Endemica/Cerrado-Endemica/Mata Atlântica","BR-MS-BR-RJ-BR-MG-BR-ES-BR-SE-BR-PI-BR-PE-BR-PB-BR-MA-BR-CE-BR-BA-BR-AL-BR-TO-BR-RR-BR-RO-BR-PA-BR-AP-BR-AM-BR-AC-BR-MT-BR-GO-BR-DF","Arbusto-Árvore","Campinarana-Campo rupestre-Cerrado (lato sensu)-Floresta Ciliar ou Galeria-Floresta Estacional Semidecidual-Floresta Ombrófila (= Floresta Pluvial)-Restinga","Terrícola"
"110","Salicaceae","Casearia eichleriana Sleumer","Casearia eichleriana Sleumer",14368,"Salicaceae","Casearia eichleriana Sleumer",14368,NA,"LFB","name ok","","Casearia eichleriana","NATIVA","Endemica/Caatinga-Endemica/Cerrado","BR-MG-BR-PI-BR-PE-BR-BA","Arbusto-Árvore","Cerrado (lato sensu)-Floresta Ciliar ou Galeria","Terrícola"
"111","Fabaceae","Cassia leiandra Benth.","Cassia leiandra Benth.",22863,"Fabaceae","Cassia leiandra Benth.",22863,"taxi preto da folha miúda-PORTUGUES-Acre","LFB","name ok","","Cassia leiandra","NATIVA","Não endemica/Amazônia-Não endemica/Mata Atlântica","BR-SP-BR-RJ-BR-GO-BR-MS-BR-MT-BR-PE-BR-MA-BR-RR-BR-RO-BR-BA-BR-PA-BR-AP-BR-AM-BR-AC","Árvore","Floresta Ciliar ou Galeria-Floresta de Várzea","Terrícola"
"112","Fabaceae","Cassia leptophylla Vogel","Cassia leptophylla Vogel",100880,"Fabaceae","Cassia leptophylla Vogel",100880,NA,"LFB","name ok","","Cassia leptophylla","NATIVA","Endemica/Mata Atlântica","BR-MT-BR-DF-BR-BA-BR-PA-BR-SP-BR-SC-BR-RS-BR-PR","Árvore","Floresta Estacional Semidecidual-Floresta Ombrófila (= Floresta Pluvial)-Floresta Ombrófila Mista","Terrícola"
"113","Urticaceae","Cecropia glaziovii Snethlage","Cecropia glaziovii Snethl.",15039,"Urticaceae","Cecropia glaziovii Snethl.",15039,"embaúba vermelha-PORTUGUES-São Paulo","LFB","name ok","","Cecropia glaziovii","NATIVA","Endemica/Mata Atlântica","BR-SP-BR-RJ-BR-MG-BR-ES-BR-SC-BR-RS-BR-PR-BR-BA","Árvore","Floresta Estacional Semidecidual-Floresta Ombrófila (= Floresta Pluvial)-Floresta Ombrófila Mista","Terrícola"
"114","Urticaceae","Cecropia hololeuca Miq.","Cecropia hololeuca Miq.",15040,"Urticaceae","Cecropia hololeuca Miq.",15040,"embaúba branca-PORTUGUES-São Paulo/embaubaubaçú-PORTUGUES-Rio de Janeiro","LFB","name ok","","Cecropia hololeuca","NATIVA","Endemica/Cerrado-Endemica/Mata Atlântica","BR-SP-BR-RJ-BR-MG-BR-ES-BR-BA","Árvore","Floresta Estacional Semidecidual-Floresta Ombrófila (= Floresta Pluvial)-Floresta Ombrófila Mista","Terrícola"
"115","Malvaceae","Ceiba erianthos (Cav.) K.Schum.","Ceiba erianthos (Cav.) K.Schum.",9034,"Malvaceae","Ceiba erianthos (Cav.) K.Schum.",9034,"paineira-da-praia-PORTUGUES-Rio de Janeiro","LFB","name ok","","Ceiba erianthos","NATIVA","Endemica/Caatinga-Endemica/Mata Atlântica","BR-CE-BR-RJ-BR-MG-BR-ES-BR-BA","Árvore","Restinga-Vegetação Sobre Afloramentos Rochosos","Terrícola"
